F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	
0.0570	1.905e+005	0.7568	0.7568	0.7568	0.7568	0.0673	
0.0580	1.903e+005	0.7567	0.7567	0.7567	0.7567	0.0673	
0.0590	1.901e+005	0.7567	0.7567	0.7567	0.7567	0.0673	
0.0600	1.899e+005	0.7566	0.7566	0.7566	0.7566	0.0674	
0.0610	1.8969e+005	0.7564	0.7564	0.7564	0.7564	0.0674	
0.0620	1.8949e+005	0.7563	0.7563	0.7563	0.7563	0.0674	
0.0630	1.8929e+005	0.7562	0.7562	0.7562	0.7562	0.0675	
0.0640	1.8909e+005	0.7561	0.7561	0.7561	0.7561	0.0675	
0.0650	1.8889e+005	0.7560	0.7560	0.7560	0.7560	0.0675	
0.0660	1.8868e+005	0.7559	0.7559	0.7559	0.7559	0.0676	
0.0670	1.8848e+005	0.7558	0.7558	0.7558	0.7558	0.0676	
0.0680	1.8828e+005	0.7556	0.7556	0.7556	0.7556	0.0676	
0.0690	1.8808e+005	0.7555	0.7555	0.7555	0.7555	0.0677	
0.0700	1.8788e+005	0.7554	0.7554	0.7554	0.7554	0.0677	
0.0710	1.8767e+005	0.7553	0.7553	0.7553	0.7553	0.0678	
0.0720	1.8747e+005	0.7552	0.7552	0.7552	0.7552	0.0678	
0.0730	1.8727e+005	0.7551	0.7551	0.7551	0.7551	0.0678	
0.0740	1.8707e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0750	1.8687e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0760	1.8666e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0770	1.8646e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0780	1.8626e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0790	1.8606e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0800	1.8586e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0810	1.8565e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0820	1.8545e+005	0.7550	0.7550	0.7550	0.7550	0.0678	
0.0830	1.8525e+005	0.7550	0.7550	0.7550	0.7550	0.0679	
0.0840	1.8505e+005	0.7550	0.7550	0.7550	0.7550	0.0679	
0.0850	1.8485e+005	0.7550	0.7550	0.7550	0.7550	0.0679	
0.0860	1.8464e+005	0.7549	0.7549	0.7549	0.7549	0.0679	
0.0870	1.8444e+005	0.7549	0.7549	0.7549	0.7549	0.0679	
0.0880	1.8424e+005	0.7549	0.7549	0.7549	0.7549	0.0679	
0.0890	1.8404e+005	0.7549	0.7549	0.7549	0.7549	0.0679	
0.0900	1.8384e+005	0.7549	0.7549	0.7549	0.7549	0.0679	
0.0910	1.8363e+005	0.7548	0.7548	0.7548	0.7548	0.0679	
0.0920	1.8343e+005	0.7548	0.7548	0.7548	0.7548	0.0679	
0.0930	1.8323e+005	0.7548	0.7548	0.7548	0.7548	0.0679	
0.0940	1.8303e+005	0.7547	0.7547	0.7547	0.7547	0.0679	
0.0950	1.8283e+005	0.7547	0.7547	0.7547	0.7547	0.0679	
0.0960	1.8262e+005	0.7547	0.7547	0.7547	0.7547	0.0680	
0.0970	1.8242e+005	0.7546	0.7546	0.7546	0.7546	0.0680	
0.0980	1.8222e+005	0.7545	0.7545	0.7545	0.7545	0.0680	
0.0990	1.8202e+005	0.7544	0.7544	0.7544	0.7544	0.0680	
0.1000	1.8182e+005	0.7543	0.7543	0.7543	0.7543	0.0681	
0.1010	1.8161e+005	0.7541	0.7541	0.7541	0.7541	0.0681	
0.1020	1.8141e+005	0.7540	0.7540	0.7540	0.7540	0.0682	
0.1030	1.8121e+005	0.7538	0.7538	0.7538	0.7538	0.0682	
0.1040	1.8101e+005	0.7537	0.7537	0.7537	0.7537	0.0683	
0.1050	1.8081e+005	0.7535	0.7535	0.7535	0.7535	0.0683	
0.1060	1.806e+005	0.7534	0.7534	0.7534	0.7534	0.0683	
0.1070	1.804e+005	0.7533	0.7533	0.7533	0.7533	0.0684	
0.1080	1.802e+005	0.7531	0.7531	0.7531	0.7531	0.0684	
0.1090	1.8e+005  	0.7529	0.7529	0.7529	0.7529	0.0685	
0.1100	1.798e+005	0.7528	0.7528	0.7528	0.7528	0.0685	
0.1110	1.7959e+005	0.7527	0.7527	0.7527	0.7527	0.0686	
0.1120	1.7939e+005	0.7526	0.7526	0.7526	0.7526	0.0686	
0.1130	1.7919e+005	0.7525	0.7525	0.7525	0.7525	0.0686	
0.1140	1.7899e+005	0.7524	0.7524	0.7524	0.7524	0.0687	
0.1150	1.7879e+005	0.7523	0.7523	0.7523	0.7523	0.0687	
0.1160	1.7858e+005	0.7522	0.7522	0.7522	0.7522	0.0687	
0.1170	1.7838e+005	0.7520	0.7520	0.7520	0.7520	0.0688	
0.1180	1.7818e+005	0.7518	0.7518	0.7518	0.7518	0.0688	
0.1190	1.7798e+005	0.7517	0.7517	0.7517	0.7517	0.0689	
0.1200	1.7778e+005	0.7515	0.7515	0.7515	0.7515	0.0689	
0.1210	1.7757e+005	0.7513	0.7513	0.7513	0.7513	0.0690	
0.1220	1.7737e+005	0.7512	0.7512	0.7512	0.7512	0.0690	
0.1230	1.7717e+005	0.7510	0.7510	0.7510	0.7510	0.0691	
0.1240	1.7697e+005	0.7508	0.7508	0.7508	0.7508	0.0691	
0.1250	1.7677e+005	0.7506	0.7506	0.7506	0.7506	0.0692	
0.1260	1.7656e+005	0.7504	0.7504	0.7504	0.7504	0.0693	
0.1270	1.7636e+005	0.7502	0.7502	0.7502	0.7502	0.0693	
0.1280	1.7616e+005	0.7501	0.7501	0.7501	0.7501	0.0694	
0.1290	1.7596e+005	0.7499	0.7499	0.7499	0.7499	0.0694	
0.1300	1.7576e+005	0.7498	0.7498	0.7498	0.7498	0.0694	
0.1310	1.7555e+005	0.7497	0.7497	0.7497	0.7497	0.0695	
0.1320	1.7535e+005	0.7496	0.7496	0.7496	0.7496	0.0695	
0.1330	1.7515e+005	0.7495	0.7495	0.7495	0.7495	0.0696	
0.1340	1.7495e+005	0.7494	0.7494	0.7494	0.7494	0.0696	
0.1350	1.7475e+005	0.7493	0.7493	0.7493	0.7493	0.0696	
0.1360	1.7454e+005	0.7491	0.7491	0.7491	0.7491	0.0697	
0.1370	1.7434e+005	0.7489	0.7489	0.7489	0.7489	0.0697	
0.1380	1.7414e+005	0.7487	0.7487	0.7487	0.7487	0.0698	
0.1390	1.7394e+005	0.7485	0.7485	0.7485	0.7485	0.0699	
0.1400	1.7374e+005	0.7483	0.7483	0.7483	0.7483	0.0699	
0.1410	1.7353e+005	0.7481	0.7481	0.7481	0.7481	0.0700	
0.1420	1.7333e+005	0.7479	0.7479	0.7479	0.7479	0.0700	
0.1430	1.7313e+005	0.7477	0.7477	0.7477	0.7477	0.0701	
0.1440	1.7293e+005	0.7475	0.7475	0.7475	0.7475	0.0702	
0.1450	1.7273e+005	0.7473	0.7473	0.7473	0.7473	0.0702	
0.1460	1.7252e+005	0.7471	0.7471	0.7471	0.7471	0.0703	
0.1470	1.7232e+005	0.7469	0.7469	0.7469	0.7469	0.0704	
0.1480	1.7212e+005	0.7467	0.7467	0.7467	0.7467	0.0704	
0.1490	1.7192e+005	0.7464	0.7464	0.7464	0.7464	0.0705	
0.1500	1.7172e+005	0.7462	0.7462	0.7462	0.7462	0.0706	
0.1510	1.7151e+005	0.7461	0.7461	0.7461	0.7461	0.0706	
0.1520	1.7131e+005	0.7459	0.7459	0.7459	0.7459	0.0707	
0.1530	1.7111e+005	0.7458	0.7458	0.7458	0.7458	0.0707	
0.1540	1.7091e+005	0.7457	0.7457	0.7457	0.7457	0.0707	
0.1550	1.7071e+005	0.7455	0.7455	0.7455	0.7455	0.0708	
0.1560	1.705e+005	0.7453	0.7453	0.7453	0.7453	0.0709	
0.1570	1.703e+005	0.7450	0.7450	0.7450	0.7450	0.0709	
0.1580	1.701e+005	0.7448	0.7448	0.7448	0.7448	0.0710	
0.1590	1.699e+005	0.7446	0.7446	0.7446	0.7446	0.0711	
0.1600	1.697e+005	0.7443	0.7443	0.7443	0.7443	0.0712	
0.1610	1.6949e+005	0.7441	0.7441	0.7441	0.7441	0.0712	
0.1620	1.6929e+005	0.7438	0.7438	0.7438	0.7438	0.0713	
0.1630	1.6909e+005	0.7436	0.7436	0.7436	0.7436	0.0714	
0.1640	1.6889e+005	0.7435	0.7435	0.7435	0.7435	0.0714	
0.1650	1.6869e+005	0.7433	0.7433	0.7433	0.7433	0.0715	
0.1660	1.6848e+005	0.7432	0.7432	0.7432	0.7432	0.0715	
0.1670	1.6828e+005	0.7430	0.7430	0.7430	0.7430	0.0716	
0.1680	1.6808e+005	0.7428	0.7428	0.7428	0.7428	0.0716	
0.1690	1.6788e+005	0.7426	0.7426	0.7426	0.7426	0.0717	
0.1700	1.6768e+005	0.7423	0.7423	0.7423	0.7423	0.0718	
0.1710	1.6747e+005	0.7421	0.7421	0.7421	0.7421	0.0719	
0.1720	1.6727e+005	0.7418	0.7418	0.7418	0.7418	0.0719	
0.1730	1.6707e+005	0.7416	0.7416	0.7416	0.7416	0.0720	
0.1740	1.6687e+005	0.7413	0.7413	0.7413	0.7413	0.0721	
0.1750	1.6667e+005	0.7411	0.7411	0.7411	0.7411	0.0722	
0.1760	1.6646e+005	0.7409	0.7409	0.7409	0.7409	0.0722	
0.1770	1.6626e+005	0.7406	0.7406	0.7406	0.7406	0.0723	
0.1780	1.6606e+005	0.7404	0.7404	0.7404	0.7404	0.0724	
0.1790	1.6586e+005	0.7401	0.7401	0.7401	0.7401	0.0725	
0.1800	1.6566e+005	0.7398	0.7398	0.7398	0.7398	0.0726	
0.1810	1.6545e+005	0.7396	0.7396	0.7396	0.7396	0.0726	
0.1820	1.6525e+005	0.7393	0.7393	0.7393	0.7393	0.0727	
0.1830	1.6505e+005	0.7390	0.7390	0.7390	0.7390	0.0728	
0.1840	1.6485e+005	0.7389	0.7389	0.7389	0.7389	0.0729	
0.1850	1.6465e+005	0.7387	0.7387	0.7387	0.7387	0.0729	
0.1860	1.6444e+005	0.7385	0.7385	0.7385	0.7385	0.0730	
0.1870	1.6424e+005	0.7383	0.7383	0.7383	0.7383	0.0730	
0.1880	1.6404e+005	0.7381	0.7381	0.7381	0.7381	0.0731	
0.1890	1.6384e+005	0.7378	0.7378	0.7378	0.7378	0.0732	
0.1900	1.6364e+005	0.7375	0.7375	0.7375	0.7375	0.0733	
0.1910	1.6343e+005	0.7372	0.7372	0.7372	0.7372	0.0734	
0.1920	1.6323e+005	0.7369	0.7369	0.7369	0.7369	0.0735	
0.1930	1.6303e+005	0.7366	0.7366	0.7366	0.7366	0.0736	
0.1940	1.6283e+005	0.7363	0.7363	0.7363	0.7363	0.0737	
0.1950	1.6263e+005	0.7361	0.7361	0.7361	0.7361	0.0738	
0.1960	1.6242e+005	0.7358	0.7358	0.7358	0.7358	0.0738	
0.1970	1.6222e+005	0.7355	0.7355	0.7355	0.7355	0.0739	
0.1980	1.6202e+005	0.7352	0.7352	0.7352	0.7352	0.0740	
0.1990	1.6182e+005	0.7349	0.7349	0.7349	0.7349	0.0741	
0.2000	1.6162e+005	0.7346	0.7346	0.7346	0.7346	0.0742	
0.2010	1.6141e+005	0.7344	0.7344	0.7344	0.7344	0.0743	
0.2020	1.6121e+005	0.7342	0.7342	0.7342	0.7342	0.0743	
0.2030	1.6101e+005	0.7340	0.7340	0.7340	0.7340	0.0744	
0.2040	1.6081e+005	0.7338	0.7338	0.7338	0.7338	0.0745	
0.2050	1.6061e+005	0.7335	0.7335	0.7335	0.7335	0.0746	
0.2060	1.604e+005	0.7332	0.7332	0.7332	0.7332	0.0747	
0.2070	1.602e+005	0.7329	0.7329	0.7329	0.7329	0.0748	
0.2080	1.6e+005  	0.7325	0.7325	0.7325	0.7325	0.0749	
0.2090	1.598e+005	0.7322	0.7322	0.7322	0.7322	0.0750	
0.2100	1.596e+005	0.7319	0.7319	0.7319	0.7319	0.0751	
0.2110	1.5939e+005	0.7316	0.7316	0.7316	0.7316	0.0752	
0.2120	1.5919e+005	0.7313	0.7313	0.7313	0.7313	0.0753	
0.2130	1.5899e+005	0.7309	0.7309	0.7309	0.7309	0.0754	
0.2140	1.5879e+005	0.7306	0.7306	0.7306	0.7306	0.0755	
0.2150	1.5859e+005	0.7303	0.7303	0.7303	0.7303	0.0756	
0.2160	1.5838e+005	0.7299	0.7299	0.7299	0.7299	0.0757	
0.2170	1.5818e+005	0.7296	0.7296	0.7296	0.7296	0.0758	
0.2180	1.5798e+005	0.7294	0.7294	0.7294	0.7294	0.0758	
0.2190	1.5778e+005	0.7292	0.7292	0.7292	0.7292	0.0759	
0.2200	1.5758e+005	0.7290	0.7290	0.7290	0.7290	0.0760	
0.2210	1.5737e+005	0.7287	0.7287	0.7287	0.7287	0.0761	
0.2220	1.5717e+005	0.7285	0.7285	0.7285	0.7285	0.0761	
0.2230	1.5697e+005	0.7281	0.7281	0.7281	0.7281	0.0763	
0.2240	1.5677e+005	0.7278	0.7278	0.7278	0.7278	0.0764	
0.2250	1.5657e+005	0.7274	0.7274	0.7274	0.7274	0.0765	
0.2260	1.5636e+005	0.7271	0.7271	0.7271	0.7271	0.0766	
0.2270	1.5616e+005	0.7267	0.7267	0.7267	0.7267	0.0767	
0.2280	1.5596e+005	0.7264	0.7264	0.7264	0.7264	0.0768	
0.2290	1.5576e+005	0.7261	0.7261	0.7261	0.7261	0.0769	
0.2300	1.5556e+005	0.7257	0.7257	0.7257	0.7257	0.0770	
0.2310	1.5535e+005	0.7253	0.7253	0.7253	0.7253	0.0771	
0.2320	1.5515e+005	0.7250	0.7250	0.7250	0.7250	0.0773	
0.2330	1.5495e+005	0.7246	0.7246	0.7246	0.7246	0.0774	
0.2340	1.5475e+005	0.7243	0.7243	0.7243	0.7243	0.0775	
0.2350	1.5455e+005	0.7240	0.7240	0.7240	0.7240	0.0776	
0.2360	1.5434e+005	0.7238	0.7238	0.7238	0.7238	0.0776	
0.2370	1.5414e+005	0.7235	0.7235	0.7235	0.7235	0.0777	
0.2380	1.5394e+005	0.7232	0.7232	0.7232	0.7232	0.0778	
0.2390	1.5374e+005	0.7229	0.7229	0.7229	0.7229	0.0779	
0.2400	1.5354e+005	0.7226	0.7226	0.7226	0.7226	0.0780	
0.2410	1.5333e+005	0.7222	0.7222	0.7222	0.7222	0.0781	
0.2420	1.5313e+005	0.7218	0.7218	0.7218	0.7218	0.0783	
0.2430	1.5293e+005	0.7214	0.7214	0.7214	0.7214	0.0784	
0.2440	1.5273e+005	0.7211	0.7211	0.7211	0.7211	0.0785	
0.2450	1.5253e+005	0.7207	0.7207	0.7207	0.7207	0.0786	
0.2460	1.5232e+005	0.7203	0.7203	0.7203	0.7203	0.0787	
0.2470	1.5212e+005	0.7199	0.7199	0.7199	0.7199	0.0789	
0.2480	1.5192e+005	0.7195	0.7195	0.7195	0.7195	0.0790	
0.2490	1.5172e+005	0.7192	0.7192	0.7192	0.7192	0.0791	
0.2500	1.5152e+005	0.7188	0.7188	0.7188	0.7188	0.0792	
0.2510	1.5131e+005	0.7184	0.7184	0.7184	0.7184	0.0794	
0.2520	1.5111e+005	0.7182	0.7182	0.7182	0.7182	0.0794	
0.2530	1.5091e+005	0.7179	0.7179	0.7179	0.7179	0.0795	
0.2540	1.5071e+005	0.7176	0.7176	0.7176	0.7176	0.0796	
0.2550	1.5051e+005	0.7173	0.7173	0.7173	0.7173	0.0797	
0.2560	1.503e+005	0.7169	0.7169	0.7169	0.7169	0.0798	
0.2570	1.501e+005	0.7165	0.7165	0.7165	0.7165	0.0800	
0.2580	1.499e+005	0.7161	0.7161	0.7161	0.7161	0.0801	
0.2590	1.497e+005	0.7157	0.7157	0.7157	0.7157	0.0802	
0.2600	1.495e+005	0.7153	0.7153	0.7153	0.7153	0.0804	
0.2610	1.4929e+005	0.7149	0.7149	0.7149	0.7149	0.0805	
0.2620	1.4909e+005	0.7145	0.7145	0.7145	0.7145	0.0806	
0.2630	1.4889e+005	0.7141	0.7141	0.7141	0.7141	0.0807	
0.2640	1.4869e+005	0.7137	0.7137	0.7137	0.7137	0.0809	
0.2650	1.4849e+005	0.7132	0.7132	0.7132	0.7132	0.0810	
0.2660	1.4828e+005	0.7128	0.7128	0.7128	0.7128	0.0812	
0.2670	1.4808e+005	0.7126	0.7126	0.7126	0.7126	0.0812	
0.2680	1.4788e+005	0.7123	0.7123	0.7123	0.7123	0.0813	
0.2690	1.4768e+005	0.7120	0.7120	0.7120	0.7120	0.0814	
0.2700	1.4748e+005	0.7117	0.7117	0.7117	0.7117	0.0815	
0.2710	1.4727e+005	0.7115	0.7115	0.7115	0.7115	0.0816	
0.2720	1.4707e+005	0.7110	0.7110	0.7110	0.7110	0.0817	
0.2730	1.4687e+005	0.7106	0.7106	0.7106	0.7106	0.0819	
0.2740	1.4667e+005	0.7102	0.7102	0.7102	0.7102	0.0820	
0.2750	1.4647e+005	0.7097	0.7097	0.7097	0.7097	0.0821	
0.2760	1.4626e+005	0.7094	0.7094	0.7094	0.7094	0.0823	
0.2770	1.4606e+005	0.7090	0.7090	0.7090	0.7090	0.0824	
0.2780	1.4586e+005	0.7086	0.7086	0.7086	0.7086	0.0825	
0.2790	1.4566e+005	0.7083	0.7083	0.7083	0.7083	0.0826	
0.2800	1.4546e+005	0.7080	0.7080	0.7080	0.7080	0.0827	
0.2810	1.4525e+005	0.7077	0.7077	0.7077	0.7077	0.0828	
0.2820	1.4505e+005	0.7073	0.7073	0.7073	0.7073	0.0829	
0.2830	1.4485e+005	0.7069	0.7069	0.7069	0.7069	0.0831	
0.2840	1.4465e+005	0.7064	0.7064	0.7064	0.7064	0.0832	
0.2850	1.4445e+005	0.7060	0.7060	0.7060	0.7060	0.0834	
0.2860	1.4424e+005	0.7055	0.7055	0.7055	0.7055	0.0835	
0.2870	1.4404e+005	0.7051	0.7051	0.7051	0.7051	0.0837	
0.2880	1.4384e+005	0.7046	0.7046	0.7046	0.7046	0.0838	
0.2890	1.4364e+005	0.7041	0.7041	0.7041	0.7041	0.0840	
0.2900	1.4344e+005	0.7037	0.7037	0.7037	0.7037	0.0841	
0.2910	1.4323e+005	0.7032	0.7032	0.7032	0.7032	0.0843	
0.2920	1.4303e+005	0.7028	0.7028	0.7028	0.7028	0.0844	
0.2930	1.4283e+005	0.7025	0.7025	0.7025	0.7025	0.0845	
0.2940	1.4263e+005	0.7022	0.7022	0.7022	0.7022	0.0846	
0.2950	1.4243e+005	0.7018	0.7018	0.7018	0.7018	0.0847	
0.2960	1.4222e+005	0.7015	0.7015	0.7015	0.7015	0.0848	
0.2970	1.4202e+005	0.7010	0.7010	0.7010	0.7010	0.0850	
0.2980	1.4182e+005	0.7005	0.7005	0.7005	0.7005	0.0851	
0.2990	1.4162e+005	0.7001	0.7001	0.7001	0.7001	0.0853	
0.3000	1.4142e+005	0.6996	0.6996	0.6996	0.6996	0.0854	
0.3010	1.4121e+005	0.6991	0.6991	0.6991	0.6991	0.0856	
0.3020	1.4101e+005	0.6986	0.6986	0.6986	0.6986	0.0858	
0.3030	1.4081e+005	0.6981	0.6981	0.6981	0.6981	0.0859	
0.3040	1.4061e+005	0.6976	0.6976	0.6976	0.6976	0.0861	
0.3050	1.4041e+005	0.6971	0.6971	0.6971	0.6971	0.0862	
0.3060	1.402e+005	0.6967	0.6967	0.6967	0.6967	0.0864	
0.3070	1.4e+005  	0.6963	0.6963	0.6963	0.6963	0.0865	
0.3080	1.398e+005	0.6960	0.6960	0.6960	0.6960	0.0866	
0.3090	1.396e+005	0.6956	0.6956	0.6956	0.6956	0.0867	
0.3100	1.394e+005	0.6953	0.6953	0.6953	0.6953	0.0869	
0.3110	1.3919e+005	0.6949	0.6949	0.6949	0.6949	0.0870	
0.3120	1.3899e+005	0.6944	0.6944	0.6944	0.6944	0.0872	
0.3130	1.3879e+005	0.6939	0.6939	0.6939	0.6939	0.0873	
0.3140	1.3859e+005	0.6934	0.6934	0.6934	0.6934	0.0875	
0.3150	1.3839e+005	0.6928	0.6928	0.6928	0.6928	0.0877	
0.3160	1.3818e+005	0.6923	0.6923	0.6923	0.6923	0.0878	
0.3170	1.3798e+005	0.6918	0.6918	0.6918	0.6918	0.0880	
0.3180	1.3778e+005	0.6913	0.6913	0.6913	0.6913	0.0882	
0.3190	1.3758e+005	0.6908	0.6908	0.6908	0.6908	0.0883	
0.3200	1.3738e+005	0.6903	0.6903	0.6903	0.6903	0.0885	
0.3210	1.3717e+005	0.6898	0.6898	0.6898	0.6898	0.0887	
0.3220	1.3697e+005	0.6894	0.6894	0.6894	0.6894	0.0888	
0.3230	1.3677e+005	0.6891	0.6891	0.6891	0.6891	0.0889	
0.3240	1.3657e+005	0.6889	0.6889	0.6889	0.6889	0.0890	
0.3250	1.3637e+005	0.6887	0.6887	0.6887	0.6887	0.0890	
0.3260	1.3616e+005	0.6883	0.6883	0.6883	0.6883	0.0891	
0.3270	1.3596e+005	0.6878	0.6878	0.6878	0.6878	0.0893	
0.3280	1.3576e+005	0.6873	0.6873	0.6873	0.6873	0.0895	
0.3290	1.3556e+005	0.6869	0.6869	0.6869	0.6869	0.0896	
0.3300	1.3536e+005	0.6865	0.6865	0.6865	0.6865	0.0897	
0.3310	1.3515e+005	0.6860	0.6860	0.6860	0.6860	0.0899	
0.3320	1.3495e+005	0.6855	0.6855	0.6855	0.6855	0.0901	
0.3330	1.3475e+005	0.6850	0.6850	0.6850	0.6850	0.0903	
0.3340	1.3455e+005	0.6844	0.6844	0.6844	0.6844	0.0904	
0.3350	1.3435e+005	0.6839	0.6839	0.6839	0.6839	0.0906	
0.3360	1.3414e+005	0.6834	0.6834	0.6834	0.6834	0.0908	
0.3370	1.3394e+005	0.6828	0.6828	0.6828	0.6828	0.0910	
0.3380	1.3374e+005	0.6823	0.6823	0.6823	0.6823	0.0912	
0.3390	1.3354e+005	0.6818	0.6818	0.6818	0.6818	0.0913	
0.3400	1.3334e+005	0.6814	0.6814	0.6814	0.6814	0.0914	
0.3410	1.3313e+005	0.6811	0.6811	0.6811	0.6811	0.0916	
0.3420	1.3293e+005	0.6807	0.6807	0.6807	0.6807	0.0917	
0.3430	1.3273e+005	0.6801	0.6801	0.6801	0.6801	0.0919	
0.3440	1.3253e+005	0.6796	0.6796	0.6796	0.6796	0.0921	
0.3450	1.3233e+005	0.6790	0.6790	0.6790	0.6790	0.0923	
0.3460	1.3212e+005	0.6784	0.6784	0.6784	0.6784	0.0924	
0.3470	1.3192e+005	0.6779	0.6779	0.6779	0.6779	0.0926	
0.3480	1.3172e+005	0.6773	0.6773	0.6773	0.6773	0.0928	
0.3490	1.3152e+005	0.6767	0.6767	0.6767	0.6767	0.0930	
0.3500	1.3132e+005	0.6762	0.6762	0.6762	0.6762	0.0932	
0.3510	1.3111e+005	0.6756	0.6756	0.6756	0.6756	0.0934	
0.3520	1.3091e+005	0.6752	0.6752	0.6752	0.6752	0.0935	
0.3530	1.3071e+005	0.6748	0.6748	0.6748	0.6748	0.0936	
0.3540	1.3051e+005	0.6745	0.6745	0.6745	0.6745	0.0938	
0.3550	1.3031e+005	0.6741	0.6741	0.6741	0.6741	0.0939	
0.3560	1.301e+005	0.6735	0.6735	0.6735	0.6735	0.0941	
